"","X","Value","Std.Error","DF","t.value","p.value","GeneFamily","Group","FDR","BaselineGroup","BaselineLinear"
"1083","DayGroupLate437",-0.144295527490023,0.0910524358603506,178,-1.58475197425067,0.114797694183484,"2.6.1.52","Late",0.553324885964393,3.09463986530068,3.10217740127212
"1084","DayGroupEarly1008",0.131705286034221,0.150668475716389,178,0.874139632779828,0.383220065706658,"4.2.3.3","Early",0.553693260403504,4.25972130751295,4.35088093860533
"1085","DayGroupEarly178",0.0190167203479816,0.0218122505680796,178,0.871836690516062,0.38447190603764,"1.4.1.9","Early",0.554836702724977,0.0537472431889214,0.0557687194537296
"1086","DayGroupEarly659",0.00508793610775602,0.00584687494332177,160,0.870197525528984,0.385496126159586,"3.1.4.58","Early",0.555649320600838,0.0163731697835226,0.0195882988042592
"1087","DayGroupLate157",0.0872823806525849,0.0552611066405589,159,1.57945408549825,0.116219288413725,"1.3.3.1","Late",0.556253235600442,0.177836252977381,0.205511681280371
"1088","DayGroupLate301",0.0158977320571273,0.0100662042593321,153,1.57931745150004,0.116328477486565,"2.3.1.12","Late",0.556253235600442,0.00803099119146871,0.00922148616976821
"1089","DayGroupLate912",0.00331535442364781,0.002102423065317,142,1.57692068658309,0.117038989217859,"4.1.1.21","Late",0.557438664061345,0.0148815912656663,0.01448493998395
"1090","DayGroupEarly28",-0.0930672832087154,0.107787891536824,178,-0.863429851737294,0.389063093924536,"1.1.1.262","Early",0.560120702722899,1.03691790650152,0.999941179995015
"1091","DayGroupEarly113",-0.00846742290500839,0.00982928450694889,156,-0.861448551928909,0.390313221073061,"1.18.1.3","Early",0.561249918130118,0.0606838741291738,0.0637944910593478
"1092","DayGroupEarly907",0.0625966028135932,0.0728156652270667,178,0.859658462480476,0.391133633588027,"4.1.1.15","Early",0.561759271124639,0.820859751089464,0.839534131487276
"1093","DayGroupEarly248",0.0202337637521642,0.023629753571932,178,0.856283316310093,0.392992340671752,"2.1.1.188","Early",0.563756869654121,0.0448116371645411,0.048355851320339
"1094","DayGroupEarly942",0.034647480204075,0.0405547340958676,176,0.854338734466157,0.394078709443391,"4.1.2.5","Early",0.564643097359436,0.337742992994504,0.34594083314666
"1095","DayGroupEarly122",0.0106524360272746,0.0124827290384457,114,0.853373969303187,0.395241469559511,"1.2.1.68","Early",0.565121656077498,0.0832409195262451,0.0915410639337456
"1096","DayGroupEarly1075",0.0281389066920759,0.033026306754968,178,0.85201493769336,0.395350668940523,"5.3.1.26","Early",0.565121656077498,0.252750388875151,0.240052869364129
"1097","DayGroupEarly5",-0.0241185061502992,0.0285963508443587,178,-0.843412024197386,0.40013001627503,"1.1.1.130","Early",0.566577049111224,0.167502720404925,0.182030170310042
"1098","DayGroupEarly55",-0.0112871422333229,0.013337217837592,121,-0.846289111474898,0.399062061663059,"1.1.1.47","Early",0.566577049111224,0.0752408524106949,0.0822318068674376
"1099","DayGroupEarly93",-0.014093366810223,0.0166010262988989,166,-0.848945514360023,0.397134199328744,"1.14.13.48","Early",0.566577049111224,0.119241458840073,0.12271143693663
"1100","DayGroupEarly320",0.0190540269817119,0.022579186878747,175,0.843875693311471,0.399890927868621,"2.3.1.275","Early",0.566577049111224,0.0596257490985594,0.0577648484277056
"1101","DayGroupEarly371",0.0555237884654438,0.0655932741927382,178,0.846486002547968,0.398418260221807,"2.4.1.281","Early",0.566577049111224,1.00599280292441,0.964433691182676
"1102","DayGroupEarly754",0.0249781038288536,0.029536309372264,178,0.845674505708868,0.398869712540086,"3.4.14.11","Early",0.566577049111224,0.136885933642528,0.140120035996203
"1103","DayGroupEarly758",0.0733006281830855,0.0867273616650241,162,0.845184573539801,0.399254331242544,"3.4.15.5","Early",0.566577049111224,0.866784208775016,0.882667354879558
"1104","DayGroupEarly801",0.0200378077252536,0.0237818155450287,178,0.842568461071183,0.400600535969098,"3.5.1.19","Early",0.566577049111224,0.0664834555435859,0.0687421713067931
"1105","DayGroupEarly835",-0.00809408167040711,0.00959919188921185,152,-0.843204486775989,0.40043903624354,"3.5.3.7","Early",0.566577049111224,0.0643443989401346,0.0655305602284447
"1106","DayGroupEarly20",-0.0334524880268202,0.03992924582708,151,-0.83779413645055,0.403470456934174,"1.1.1.21","Early",0.568138267618688,0.380488299588026,0.361579135325703
"1107","DayGroupEarly400",0.0357402660016131,0.0427040112884259,137,0.836929949278554,0.404089475599577,"2.5.1.1","Early",0.568138267618688,0.325389259409592,0.335049844861472
"1108","DayGroupEarly611",-0.00624144945892596,0.00746135665992071,151,-0.836503298716762,0.404193657175288,"3.1.1.81","Early",0.568138267618688,0.0473493762699847,0.0471882881353995
"1109","DayGroupEarly784",-0.0244959555429307,0.0293081243461855,157,-0.835807684367182,0.404533305906087,"3.4.24.55","Early",0.568138267618688,0.169333144845823,0.157764386225309
"1110","DayGroupEarly1046",-0.0304691223930974,0.0363218065810524,152,-0.838865829129542,0.402861917956181,"5.1.1.20","Early",0.568138267618688,0.266567148205174,0.259176519172415
"1111","DayGroupEarly1112",-0.0424077591969804,0.0506688795166367,167,-0.836958693413699,0.403811876165586,"5.5.1.4","Early",0.568138267618688,0.510106555726874,0.509649279240698
"1112","DayGroupEarly364",-0.00449474452202682,0.00538905105714973,155,-0.834051203887477,0.405535663474928,"2.4.1.230","Early",0.568552406375423,0.0351586758707937,0.0355918435809099
"1113","DayGroupEarly398",0.0327058386880947,0.0392189043543306,137,0.833930453349937,0.405771841894492,"2.4.99.12","Early",0.568552406375423,0.302815102741393,0.31077983151804
"1114","DayGroupEarly322",0.0701970332453228,0.0843417003947365,178,0.832293312996848,0.406358642517449,"2.3.1.29","Early",0.568713315021517,1.18153048363947,1.18873704700283
"1115","DayGroupEarly796",0.00675241094861304,0.00814706906755885,166,0.828814742163012,0.408399373171294,"3.5.1.11","Early",0.570906316324141,0.0847900665883677,0.0811516578477749
"1116","DayGroupEarly327",0.0135186880160787,0.0163338469382326,118,0.827648750915834,0.409540153944696,"2.3.1.41","Early",0.571837642529964,0.102467668057018,0.100053998500788
"1117","DayGroupLate409",-0.178817720886784,0.11481836679051,178,-1.5573964852944,0.121152571337094,"2.5.1.3","Late",0.571999657177258,2.62506802477922,2.67656738400877
"1118","DayGroupLate901",-0.166958971399901,0.107181827502769,178,-1.55771715494951,0.121076501856388,"3.6.5.n1","Late",0.571999657177258,4.29087983753666,4.36195401145999
"1119","DayGroupLate1031",0.00875711857819659,0.00562547897085559,160,1.55668852795742,0.121520259118156,"4.4.1.15","Late",0.571999657177258,0.0163425582009319,0.0192944238608545
"1120","DayGroupEarly547",0.00453865562846706,0.00549964198556635,125,0.825263833605648,0.410794004351779,"2.7.7.40","Early",0.572738117931985,0.038359599190423,0.039354774427638
"1121","DayGroupEarly902",0.0279011427356669,0.0338673823056318,178,0.823835231311254,0.411135661420056,"3.8.1.2","Early",0.572738117931985,0.359639707293868,0.35489587744359
"1122","DayGroupLate502",0.0405614697853825,0.0261808062963146,101,1.5492826816068,0.124441659303914,"2.7.11.33","Late",0.574384673267297,0.195812525693787,0.188012777853901
"1123","DayGroupLate520",0.0405614697853825,0.0261808062963146,101,1.5492826816068,0.124441659303914,"2.7.4.28","Late",0.574384673267297,0.195812525693787,0.188012777853901
"1124","DayGroupLate530",0.0229641930841844,0.0148748683613298,156,1.5438249621008,0.124656893955925,"2.7.7.1","Late",0.574384673267297,0.00811348411649659,0.0090331040938259
"1125","DayGroupLate581",-0.180784330667206,0.116841614892005,178,-1.54725977413357,0.123576698915567,"2.7.9.1","Late",0.574384673267297,4.16281391722188,4.1726151708687
"1126","DayGroupLate716",0.134524014077172,0.0868280846567565,178,1.5493145404389,0.123082254008654,"3.2.1.86","Late",0.574384673267297,0.697862855176465,0.722027516617894
"1127","DayGroupLate1052",-0.212016951585478,0.137508527226697,178,-1.54184584666481,0.124886958005006,"5.1.3.13","Late",0.574384673267297,3.46615309913689,3.49381744937175
"1128","DayGroupEarly36",0.0342898966952425,0.041888874064512,176,0.818591987992646,0.414126211138304,"1.1.1.29","Early",0.576237972773274,0.605199143871151,0.620819677854307
"1129","DayGroupEarly1158",-0.00401668988943114,0.00491120464470736,161,-0.817862455346836,0.414644478067884,"6.3.2.31","Early",0.576293651755248,0.0390504192164719,0.0393706546002179
"1130","DayGroupLate118",0.120559823571395,0.0784730141205632,176,1.53632207100101,0.126255192187151,"1.2.1.2","Late",0.576949106900338,0.708225382490553,0.718476478253783
"1131","DayGroupLate736",-0.0757500376905013,0.0493279715479637,178,-1.53564063782445,0.126402127984804,"3.3.1.1","Late",0.576949106900338,0.595020886414709,0.600532333641712
"1132","DayGroupEarly197",-0.107334878165252,0.133759027013722,172,-0.802449603302217,0.42340029470911,"1.6.5.3","Early",0.587784971341564,1.36957594282609,1.36219359297227
"1133","DayGroupEarly157",0.0437370579859839,0.0546273624264433,159,0.800643780758711,0.424532612100556,"1.3.3.1","Early",0.588678708378791,0.177836252977381,0.205511681280371
"1134","DayGroupEarly56",-0.0527538005706147,0.0660147772810357,178,-0.799121086874733,0.425285231199457,"1.1.1.49","Early",0.589044486891203,0.745867598981215,0.777954932267746
"1135","DayGroupEarly983",0.0905867297190969,0.113947676836575,178,0.794985314610822,0.427680786895616,"4.2.1.47","Early",0.591682374522637,1.60371638908165,1.59197057844232
"1136","DayGroupLate197",-0.208155379267474,0.137607308866829,172,-1.5126767682734,0.132197022340585,"1.6.5.3","Late",0.592522830500626,1.36957594282609,1.36219359297227
"1137","DayGroupLate289",-0.232879879910929,0.154007267305459,178,-1.51213565428075,0.132272731456156,"2.1.3.3","Late",0.592522830500626,4.06165381934896,4.11902717223817
"1138","DayGroupLate442",0.10519279228349,0.0695653211044201,178,1.51214413465571,0.132270575629574,"2.6.1.85","Late",0.592522830500626,0.717346346185171,0.752333694935333
"1139","DayGroupLate694",-0.131550580245174,0.0869055737485651,168,-1.51371856338899,0.131976257958499,"3.2.1.31","Late",0.592522830500626,1.04700112308518,1.06780578772384
"1140","DayGroupLate1068",-0.113386500811372,0.0748358777823772,178,-1.51513557629537,0.131511821579132,"5.3.1.14","Late",0.592522830500626,1.32736128285517,1.36623363146754
"1141","DayGroupEarly71",0.0171604118034762,0.021798108621982,178,0.787243154948362,0.432186503543119,"1.1.1.88","Early",0.597037639976004,0.0905300485450702,0.0937612161176789
"1142","DayGroupEarly405",0.0877163690081661,0.111749467396641,178,0.784937691889192,0.433533555999173,"2.5.1.16","Early",0.597037639976004,1.88449435804122,1.87473423250863
"1143","DayGroupEarly487",0.00992567022158278,0.0126263628355094,116,0.78610684255553,0.43340778459362,"2.7.1.59","Early",0.597037639976004,0.0531426323488713,0.0579192399539656
"1144","DayGroupEarly595",-0.00579680911339974,0.00737665460063374,166,-0.785831711966252,0.433086335102523,"2.8.3.9","Early",0.597037639976004,0.0518508087467648,0.0500829311172132
"1145","DayGroupLate49",0.0182218980471761,0.0125604803446698,175,1.4507325792607,0.148644414759919,"1.1.1.4","Late",0.597231970196042,0.0129240750010706,0.0151938343827338
"1146","DayGroupLate67",0.0659599244174735,0.0449095078262452,166,1.46872962119007,0.143798592317655,"1.1.1.79","Late",0.597231970196042,0.18345202913296,0.206301587158198
"1147","DayGroupLate81",0.0156331568497104,0.0104655547780019,114,1.49377239729044,0.137997826624959,"1.11.1.10","Late",0.597231970196042,0.0246990959929987,0.0276741242613481
"1148","DayGroupLate133",0.0612267544727738,0.0413665202408138,178,1.48010405797597,0.140613228268268,"1.2.7.7","Late",0.597231970196042,0.348036350680819,0.360737747019916
"1149","DayGroupLate139",-0.167795096856587,0.11303509657494,178,-1.48445130708003,0.139457921780895,"1.21.4.2","Late",0.597231970196042,0.98397492038042,1.00177458512446
"1150","DayGroupLate173",-0.13085266679019,0.0893515692266875,176,-1.4644697113065,0.144849581553716,"1.4.1.14","Late",0.597231970196042,1.27186811017504,1.26441056861955
"1151","DayGroupLate202",0.130306835020687,0.0868934042162181,178,1.4996171020811,0.135485150621292,"1.7.1.13","Late",0.597231970196042,1.18289029805826,1.21208312303392
"1152","DayGroupLate224",0.0442639361921157,0.030439086792574,178,1.45418082000129,0.147657171663293,"2.1.1.10","Late",0.597231970196042,0.219785494372354,0.220638557590486
"1153","DayGroupLate253",-0.14034900783542,0.0967059097634529,178,-1.45129711492007,0.148457261303224,"2.1.1.193","Late",0.597231970196042,2.3907351409082,2.42617256100523
"1154","DayGroupLate287",-0.18634781262918,0.128050088750212,178,-1.45527281119413,0.147355065538632,"2.1.3.15","Late",0.597231970196042,2.97497295181372,3.00329028179173
"1155","DayGroupLate294",0.00461002941293368,0.00313218410062298,109,1.47182581382006,0.143949320649038,"2.2.1.10","Late",0.597231970196042,0.0139129231234047,0.0150633118596864
"1156","DayGroupLate317",-0.179725533329255,0.124059205263337,178,-1.44870775971647,0.149178524380164,"2.3.1.234","Late",0.597231970196042,3.70348144964121,3.75433487766604
"1157","DayGroupLate350",0.0306431668757756,0.0207484706057703,160,1.47688798167386,0.141671210469079,"2.4.1.11","Late",0.597231970196042,0.129327504606155,0.137411652605878
"1158","DayGroupLate353",0.0176518648877207,0.0119535470594754,166,1.47670518214326,0.141649227566155,"2.4.1.150","Late",0.597231970196042,0.00743982442516239,0.00873974409396862
"1159","DayGroupLate373",0.0699331764376796,0.0481447202765473,176,1.45256169390906,0.148125971602116,"2.4.1.4","Late",0.597231970196042,0.308454499335308,0.327755384238896
"1160","DayGroupLate507",0.025411551006626,0.0174951271437166,175,1.45249307409306,0.148155176962378,"2.7.2.2","Late",0.597231970196042,0.0250345042493049,0.030121470393207
"1161","DayGroupLate621",0.037047734623686,0.024950943601231,164,1.48482298769086,0.139510288520213,"3.1.2.12","Late",0.597231970196042,0.0707177525471768,0.0859635688431935
"1162","DayGroupLate636",-0.170883488362824,0.115672514676866,178,-1.47730417065966,0.141361234977073,"3.1.3.11","Late",0.597231970196042,3.03847346000449,3.01586367559158
"1163","DayGroupLate705",0.0387996571874794,0.0266946700256562,178,1.45346082758053,0.147856623009694,"3.2.1.64","Late",0.597231970196042,0.120464856046095,0.137899572664969
"1164","DayGroupLate765",-0.143860347747137,0.0959976753604963,176,-1.49858157717782,0.135773683777944,"3.4.19.11","Late",0.597231970196042,1.52278324922405,1.57512455333831
"1165","DayGroupLate807",-0.0492426635381283,0.0333817105522614,163,-1.4751390124552,0.142104139791628,"3.5.1.4","Late",0.597231970196042,0.27592852044714,0.272191635158817
"1166","DayGroupLate857",0.024860845972746,0.0171200814510767,115,1.45214530922588,0.149184085501252,"3.5.99.5","Late",0.597231970196042,0.0708634132644052,0.0799380445303594
"1167","DayGroupLate914",-0.0695295104872059,0.0467887144623342,178,-1.48603164857582,0.139039767861171,"4.1.1.3","Late",0.597231970196042,0.593652069632056,0.551168691719518
"1168","DayGroupLate917",0.0231366444144867,0.0155495637861359,150,1.48792884049362,0.138868894633802,"4.1.1.33","Late",0.597231970196042,0.0088918790159913,0.0101432288748901
"1169","DayGroupLate965",-0.111004582087071,0.0743016083947252,178,-1.49397280200669,0.136953283658323,"4.2.1.126","Late",0.597231970196042,0.924288903851697,0.968700597604021
"1170","DayGroupLate980",-0.0827228141648698,0.0566636186709245,178,-1.45989289256807,0.146082161958764,"4.2.1.44","Late",0.597231970196042,0.476831100305095,0.450170188105185
"1171","DayGroupLate1001",0.013320275265903,0.00906146178992559,116,1.46999188152096,0.14427108976834,"4.2.2.22","Late",0.597231970196042,0.0374295517450069,0.0405593847033246
"1172","DayGroupLate1055",0.0747127041056103,0.0501197236023965,159,1.49068467931531,0.138025470005135,"5.1.3.22","Late",0.597231970196042,0.207970239752369,0.225790146921423
"1173","DayGroupLate1126",-0.136349867205682,0.0906409658828562,178,-1.50428524097922,0.134280213057917,"6.1.1.2","Late",0.597231970196042,2.18994615771881,2.17762346289286
"1174","DayGroupLate1132",-0.175366071498939,0.11902038566665,178,-1.47341205892326,0.142406154070427,"6.1.1.3","Late",0.597231970196042,3.75542426805621,3.75424091041827
"1175","DayGroupLate1202",-0.176432292598663,0.117707022962277,178,-1.49891049963269,0.135668270140282,"7.3.2.1","Late",0.597231970196042,4.0363734309628,4.03823910044897
"1176","DayGroupLate1204",-472.252454702413,324.487049145063,178,-1.45538151968367,0.147325016760475,"NotAssigned","Late",0.597231970196042,15776.4651825362,15879.7082958277
"1177","DayGroupLate",0.182760934689356,0.127772236124585,178,1.43036500129147,0.154365335910626,"1.1.1.1","Late",0.599221866720038,1.97779838603841,2.03077293553392
"1178","DayGroupLate53",-0.126279615871366,0.0888129533990593,178,-1.42186033724112,0.156816611158007,"1.1.1.42","Late",0.599221866720038,2.95090027180463,2.98634856351472
"1179","DayGroupLate82",0.234291151408402,0.164630799100881,178,1.42313074277697,0.156448566414816,"1.11.1.15","Late",0.599221866720038,2.52817856177935,2.64975812403212
"1180","DayGroupLate279",-0.145079269972862,0.101921707591166,178,-1.42343837639389,0.156359542394587,"2.1.2.1","Late",0.599221866720038,3.22001558176759,3.25840480407798
"1181","DayGroupLate523",-0.114821726329478,0.0803093048198211,178,-1.42974374622079,0.154543398606932,"2.7.4.7","Late",0.599221866720038,1.15121084468477,1.12135303127353
"1182","DayGroupLate593",-0.0424249285126727,0.0298272746327315,176,-1.42235350145322,0.156693519639765,"2.8.3.16","Late",0.599221866720038,0.177897416941712,0.189409221560038
"1183","DayGroupLate620",0.0268883418266919,0.0189028038237478,172,1.42245256721713,0.156705920720102,"3.1.13.5","Late",0.599221866720038,0.16095149197466,0.15404210368278
"1184","DayGroupLate663",0.0323749934345734,0.0227229935000253,156,1.42476797498258,0.156221781711471,"3.1.7.2","Late",0.599221866720038,0.131000488255963,0.132761387839994
"1185","DayGroupLate721",0.0705971103509555,0.0496620375062267,166,1.4215508242509,0.157032683788791,"3.2.1.96","Late",0.599221866720038,0.271025415387751,0.300853960061943
"1186","DayGroupLate739",0.0432838988711021,0.0301084176975519,162,1.43760124845822,0.152476013635967,"3.4.11.10","Late",0.599221866720038,0.262231368855154,0.26465326876206
"1187","DayGroupLate789",-0.125640237607864,0.0882422786378824,178,-1.42380998708624,0.156252056158234,"3.4.24.78","Late",0.599221866720038,1.49524970622825,1.5179624888664
"1188","DayGroupLate843",-0.0417390835530131,0.0293768985174149,176,-1.42081314432393,0.157140340152309,"3.5.4.28","Late",0.599221866720038,0.264235377076093,0.283932932035183
"1189","DayGroupLate931",-0.0893420567465233,0.0623077610548908,178,-1.4338832792887,0.153359899800329,"4.1.2.14","Late",0.599221866720038,0.659185692439221,0.694148170413232
"1190","DayGroupLate944",-0.0893420567465233,0.0623077610548908,178,-1.4338832792887,0.153359899800329,"4.1.3.16","Late",0.599221866720038,0.659185692439221,0.694148170413232
"1191","DayGroupLate1078",-0.166321771686459,0.115230689072084,178,-1.44338086516531,0.150670805276447,"5.3.1.4","Late",0.599221866720038,2.59141679612318,2.63568806265103
"1192","DayGroupEarly451",0.057657831702121,0.0739922330320642,162,0.779241676313989,0.436974211959489,"2.7.1.130","Early",0.601088955948841,0.720982254134421,0.731447383244836
"1193","DayGroupEarly7",0.107302617772426,0.138872497967605,178,0.77267003433219,0.440742446163516,"1.1.1.133","Early",0.60402411536992,3.82492329842376,3.82429330000591
"1194","DayGroupEarly893",0.0281785786097909,0.0364987391069954,178,0.772042522542654,0.441113046909153,"3.6.3.41","Early",0.60402411536992,0.356093236170401,0.364900966745523
"1195","DayGroupEarly1001",0.00683315646411617,0.00882999463813535,116,0.773857374114912,0.440589419557785,"4.2.2.22","Early",0.60402411536992,0.0374295517450069,0.0405593847033246
"1196","DayGroupEarly1200",-0.00417737210525246,0.00539519053291388,146,-0.774277030582702,0.440019019200781,"7.2.4.1","Early",0.60402411536992,0.036327829304385,0.0372761581449173
"1197","DayGroupEarly761",-0.0423856264341545,0.055064323069571,178,-0.769747525645642,0.442469976336392,"3.4.17.13","Early",0.60519446252594,0.463956906796808,0.472020177983135
"1198","DayGroupEarly744",-0.0249708934190684,0.032522801746981,172,-0.767796502076776,0.4436608667924,"3.4.11.5","Early",0.606135311207304,0.500810762053457,0.500576180417598
"1199","DayGroupLate441",-0.148471477012776,0.105184785336899,178,-1.41152997115726,0.159834003460513,"2.6.1.83","Late",0.607570896435073,2.67533313140794,2.73330958095611
"1200","DayGroupEarly341",0.0131124752447686,0.0172025442272181,178,0.762240461153523,0.446925351771393,"2.3.2.10","Early",0.609468637493677,0.0427616960320918,0.0429830792799675
"1201","DayGroupEarly1006",0.0196878943858747,0.0258111806287567,119,0.762766131044004,0.447112261862581,"4.2.2.9","Early",0.609468637493677,0.114533182520795,0.127548496408388
"1202","DayGroupEarly116",0.0650047017801527,0.085510967841916,178,0.760191393229542,0.448145911800103,"1.2.1.11","Early",0.610187371434038,2.4483297225973,2.53630545928942
"1203","DayGroupEarly31",0.0733090152307023,0.0967922953411084,178,0.757384820479275,0.449820786405558,"1.1.1.271","Early",0.610398702273308,1.40718880633834,1.38417549724248
"1204","DayGroupEarly80",0.117196736732765,0.154669015961862,178,0.757726012569081,0.449616982801282,"1.11.1.1","Early",0.610398702273308,3.91654051048524,3.97047420801526
"1205","DayGroupEarly989",0.0229636458844062,0.0302949940339566,171,0.758001333773727,0.449493548673362,"4.2.1.6","Early",0.610398702273308,0.170419275071575,0.184340988328232
"1206","DayGroupLate142",-0.0843386532637601,0.0600330011677514,178,-1.40487151438741,0.161802208374139,"1.3.1.1","Late",0.611196429751842,0.52682887089691,0.550656764942045
"1207","DayGroupLate810",0.0352524331932226,0.0250772205693558,178,1.40575519905507,0.161539938920329,"3.5.1.47","Late",0.611196429751842,0.121098505268775,0.120713455665973
"1208","DayGroupEarly1195",-0.0105847413539079,0.0141472385786154,162,-0.748184268971581,0.45543380855834,"6.6.1.1","Early",0.617320291690438,0.0971927850287655,0.0980742019025512
"1209","DayGroupLate268",0.0268646567106027,0.0193348184326858,172,1.38944447831936,0.166493649763413,"2.1.1.34","Late",0.61805031257939,0.0579928487755835,0.064537734287075
"1210","DayGroupLate297",-0.308607510416112,0.221303373344898,178,-1.39449980247319,0.16490471060428,"2.2.1.7","Late",0.61805031257939,5.55022698058009,5.60150543505322
"1211","DayGroupLate692",0.355940487335331,0.256097957799951,178,1.38986070171388,0.166306943291491,"3.2.1.26","Late",0.61805031257939,2.85902888411782,2.91026377631969
"1212","DayGroupLate693",-0.0533879809284624,0.038420737523975,152,-1.38956158494218,0.166694067708134,"3.2.1.3","Late",0.61805031257939,0.218270785550152,0.213263561065723
"1213","DayGroupLate892",-0.123832916595642,0.0887785468800885,176,-1.39485180764335,0.16481840398571,"3.6.3.40","Late",0.61805031257939,1.36098461965133,1.37849733448986
"1214","DayGroupLate1023",-0.146047305883427,0.105080552201441,178,-1.38986047202581,0.166307012941056,"4.3.2.2","Late",0.61805031257939,3.94878559484204,3.99509428878642
"1215","DayGroupLate385",0.127075672190828,0.0916729987590998,178,1.3861843062946,0.167424592305036,"2.4.2.19","Late",0.618854704685792,1.85437319437008,1.86470585674226
"1216","DayGroupLate742",-0.0464224498983451,0.0334885103556394,131,-1.38622021121126,0.168034594139079,"3.4.11.24","Late",0.619210048738809,0.142519662807747,0.138870373715149
"1217","DayGroupLate48",0.0685442119525052,0.0495619415985787,146,1.38300094269251,0.168775999574275,"1.1.1.393","Late",0.620045974045737,0.14153151919937,0.161214820312834
"1218","DayGroupLate58",0.00903203002504691,0.00657123938711574,135,1.37447892139739,0.171570387113362,"1.1.1.52","Late",0.62182533133292,0.0407506136118722,0.0405931999756981
"1219","DayGroupLate315",0.0321601191666881,0.0234038747608681,162,1.3741365263354,0.171297468313079,"2.3.1.190","Late",0.62182533133292,0.0144899723555217,0.0177791793011262
"1220","DayGroupLate341",0.0241565064475171,0.0176301774756693,178,1.37017942563848,0.172356564867382,"2.3.2.10","Late",0.62182533133292,0.0427616960320918,0.0429830792799675
"1221","DayGroupLate448",-0.0846901667801648,0.0617438380480141,178,-1.37163755052459,0.171902749501742,"2.7.1.107","Late",0.62182533133292,1.02464147077086,1.02869728560991
"1222","DayGroupLate713",-0.114717196312218,0.0834750708388,168,-1.37426893034629,0.171188758100975,"3.2.1.82","Late",0.62182533133292,1.05591305129019,1.02765469087418
"1223","DayGroupLate937",-0.183545707250527,0.133804736895922,178,-1.37174297045474,0.171869974414185,"4.1.2.4","Late",0.62182533133292,3.09715386855057,3.17197179681979
"1224","DayGroupLate299",-0.150022046725743,0.109871364208219,178,-1.36543354864907,0.173839892454189,"2.3.1.1","Late",0.621997073751141,2.3696923511941,2.36357921397
"1225","DayGroupLate325",-0.150022046725743,0.109871364208219,178,-1.36543354864907,0.173839892454189,"2.3.1.35","Late",0.621997073751141,2.3696923511941,2.36357921397
"1226","DayGroupLate798",0.0478559127865141,0.0350573801675753,178,1.36507384629888,0.173952708592643,"3.5.1.14","Late",0.621997073751141,0.232559715375345,0.241025116541686
"1227","DayGroupLate563",0.0830037469123173,0.0609931327528259,172,1.36087036631958,0.175335097800965,"2.7.7.77","Late",0.625085185947227,0.477618485787665,0.472268868162645
"1228","DayGroupLate212",-0.0355044447677891,0.0261252587547687,114,-1.35900834901045,0.176826550334884,"1.8.1.8","Late",0.626417772312182,0.111205859196309,0.100774539031251
"1229","DayGroupLate531",0.0488363306842503,0.0358968004656324,114,1.36046472250378,0.176366814972162,"2.7.7.10","Late",0.626417772312182,0.122415323613602,0.14561864436852
"1230","DayGroupLate956",-0.138555371423339,0.10228662424387,178,-1.35457956939704,0.177268431832742,"4.1.99.22","Late",0.626417772312182,1.90195088158285,1.93779660317541
"1231","DayGroupLate982",-0.179079201034876,0.132385321809221,178,-1.35271190633162,0.17786347376841,"4.2.1.46","Late",0.626682707283432,4.1559803967713,4.156215620341
"1232","DayGroupEarly24",-0.00704715066471868,0.0095915669258826,160,-0.734723608684012,0.463583308124784,"1.1.1.244","Early",0.627660546393669,0.067400213553919,0.0680783974217971
"1233","DayGroupEarly3",0.0406905048960295,0.0556974862571944,152,0.730562681197727,0.466170874255478,"1.1.1.122","Early",0.630334668150548,0.536627944558841,0.547436227407145
"1234","DayGroupEarly251",-0.0670474195821935,0.091898375226398,178,-0.729582208793327,0.466604584224306,"2.1.1.191","Early",0.630334668150548,1.96118018513769,2.00183270601365
"1235","DayGroupEarly833",0.00298987488579711,0.00409953212501917,116,0.72932100410925,0.467275388716806,"3.5.3.19","Early",0.630533979175533,0.0251241158865256,0.0259933261066621
"1236","DayGroupLate1169",-0.154162433009433,0.114412309611684,178,-1.34742872976396,0.179554825843676,"6.3.4.13","Late",0.630797566010583,3.48861055299863,3.51453383609225
"1237","DayGroupEarly333",-0.0440716571742765,0.0606249945124809,178,-0.726955235685893,0.468208351373483,"2.3.1.79","Early",0.631086200676787,0.667240896327099,0.60482177488783
"1238","DayGroupLate1156",0.031478620450032,0.0234000186367047,178,1.34523911876956,0.180259329554814,"6.3.2.2","Late",0.631431663120787,0.144434299718014,0.146514918661115
"1239","DayGroupEarly215",0.0511616830967886,0.070642610528931,178,0.724232622686499,0.469873750237694,"1.8.4.11","Early",0.631635540565905,0.90202879392868,0.913742026735297
"1240","DayGroupEarly290",0.0669271298659384,0.0924571582899819,162,0.723871802938488,0.470188448039516,"2.1.3.9","Early",0.631635540565905,0.977461199011967,1.00123521982991
"1241","DayGroupEarly1058",0.046601150765449,0.0642726962015577,178,0.725053615602322,0.46937120861621,"5.1.3.32","Early",0.631635540565905,0.658987927726039,0.692338478894957
"1242","DayGroupLate899",0.153383244754022,0.114491787419958,178,1.33968774713429,0.182054752203892,"3.6.4.13","Late",0.635872395378813,1.53913191904047,1.57353098443845
"1243","DayGroupLate30",0.166361086693059,0.124638032617901,178,1.33475379223184,0.183661688322599,"1.1.1.27","Late",0.637049611227426,2.49706524093248,2.5248217559434
