"","X","Value","Std.Error","DF","t.value","p.value","GeneFamily","Group","FDR","BaselineGroup","BaselineLinear"
"2006","DayGroupEarly1619",0.0729920755373036,0.0511383843498657,179,1.42734418510223,0.155222858637757,"K03631","Early",0.678776984498073,0.52430248897272,0.51172487610677
"2007","DayGroupLate1103",0.0587937502868164,0.0410287477978874,88,1.43298914645023,0.155404091005327,"K02464","Late",0.552617214626959,0.0482870439153348,0.0584696672868004
"2008","DayGroupLate174",0.0247843054986962,0.0173677660754009,157,1.42702897949551,0.155557315094269,"K00394","Late",0.552617214626959,0.140294693973224,0.128613636805855
"2009","DayGroupLate2076",0.0536569523394579,0.0375545758278337,120,1.4287726903226,0.155667413995777,"K05997","Late",0.552617214626959,0.0382138263587773,0.0458363955193901
"2010","DayGroupLate1766",0.037925198893086,0.0265555501044779,128,1.42814585816812,0.155685321276854,"K03810","Late",0.552617214626959,0.028761325103874,0.0329625841383838
"2011","DayGroupLate795",0.0608480702128758,0.0426806757313498,179,1.42565854851688,0.155708439307891,"K01903","Late",0.552617214626959,0.280153718967687,0.291045307727184
"2012","DayGroupLate2235",-0.0364196825235324,0.0255065450154266,125,-1.42785636006387,0.155826833870698,"K06880","Late",0.552617214626959,0.096508602649832,0.0829593524097167
"2013","DayGroupEarly2710",0.0206946589369011,0.0144802015509229,105,1.42916926011863,0.155923973766973,"K08319","Early",0.680037968666911,0.025263832976637,0.0263534111169006
"2014","DayGroupEarly848",0.0590463205214099,0.0414456509982777,179,1.42466867087849,0.155994134264572,"K02001","Early",0.680037968666911,0.224397009658217,0.23047639964886
"2015","DayGroupEarly3113",0.0308188974819001,0.0215713833817336,104,1.42869360469469,0.156088873069567,"K11474","Early",0.680037968666911,0.0411992644046579,0.039535797006222
"2016","DayGroupEarly400",0.129917095131092,0.0912370763349518,179,1.42395066073947,0.156201614630344,"K01012","Early",0.680037968666911,1.00219308739964,0.972023404559292
"2017","DayGroupLate3569",-0.219484203368055,0.154180467335241,179,-1.42355388566064,0.156316359577262,"K17320","Late",0.553477795246773,0.917264446408122,0.816985709976419
"2018","DayGroupLate2687",0.0618863322535602,0.043464294005907,163,1.42384303412704,0.156403365455433,"K08296","Late",0.553477795246773,0.153938978926431,0.180162192735004
"2019","DayGroupEarly3797",0.0202924635250641,0.0142293236238015,119,1.42610176432566,0.156457083061035,"K20541","Early",0.680398352384633,0.0238757349728965,0.0236979994642434
"2020","DayGroupLate1947",-0.0155198018294264,0.0108744061925884,99,-1.42718614281708,0.156672764403947,"K05342","Late",0.553477795246773,0.0321178006497654,0.0337035774324884
"2021","DayGroupEarly3358",0.0304755905215474,0.021380721568228,110,1.42537708207353,0.156879646055224,"K14055","Early",0.681483798740443,0.0383506891838186,0.0372721668091013
"2022","DayGroupLate454",-0.0680698675252205,0.0478753110269541,165,-1.42181567210909,0.156967229201823,"K01173","Late",0.553477795246773,0.164809605424818,0.156869784299469
"2023","DayGroupLate2223",0.0266351756599608,0.0186838557423459,100,1.42557168216589,0.157106042364792,"K06610","Late",0.553477795246773,0.049909875559322,0.0550532633366808
"2024","DayGroupLate949",0.0215386736466729,0.0151523221359993,155,1.42147675144133,0.157187101683822,"K02168","Late",0.553477795246773,0.0437503910025321,0.0543608144181688
"2025","DayGroupEarly3934",-0.0121051364459649,0.00851815496214376,162,-1.42109840684542,0.157210205052587,"K22906","Early",0.68196741509883,0.0570141631931323,0.0587512685684715
"2026","DayGroupLate891",0.0398318779564751,0.0280474049829558,179,1.42016268459348,0.157299706215906,"K02046","Late",0.553477795246773,0.222414763025979,0.222388578112525
"2027","DayGroupEarly551",0.251653840850012,0.177275891219853,179,1.41956043271511,0.157474834479627,"K01462","Early",0.68196741509883,2.65800130954384,2.62836301101204
"2028","DayGroupLate2955",0.0713726663585044,0.0502562587517564,146,1.42017468333753,0.157688733090323,"K09979","Late",0.553477795246773,0.184429043711279,0.225223529141988
"2029","DayGroupEarly3589",-0.0118636007996345,0.00836246684590625,173,-1.4186723867781,0.15779356283008,"K18011","Early",0.68196741509883,0.0631145598059203,0.0630353233948811
"2030","DayGroupEarly148",0.0716739026691393,0.0505438292700184,179,1.41805446291452,0.157913406073087,"K00342","Early",0.68196741509883,0.343498488685384,0.350600708091797
"2031","DayGroupEarly1167",0.0382276121900826,0.0269176501262013,129,1.42016899732537,0.157970819264437,"K02569","Early",0.68196741509883,0.0417000378225729,0.0456717156509255
"2032","DayGroupLate2989",0.0396116882005905,0.0279152101410917,146,1.41900017948571,0.158030291822483,"K10109","Late",0.553477795246773,0.0719670961438089,0.085733713829396
"2033","DayGroupLate3810",-0.040059299720493,0.0282230691913348,138,-1.41938140919104,0.158042718608066,"K21012","Late",0.553477795246773,0.153667269691605,0.157481075327045
"2034","DayGroupEarly998",0.0331931860904428,0.023370513420743,116,1.42030196311312,0.158202000704544,"K02300","Early",0.68196741509883,0.0619201385004869,0.0638456101179275
"2035","DayGroupLate2592",0.0223501643686782,0.0157695587505523,161,1.41729801843031,0.158328102577294,"K07707","Late",0.553477795246773,0.00875430409946194,0.0113593816183762
"2036","DayGroupLate1800",0.0553275740743473,0.0389547465966286,108,1.42030378601245,0.158399718960373,"K03919","Late",0.553477795246773,0.0492607144877095,0.0535700911800405
"2037","DayGroupLate2770",0.0538660579967423,0.0380266363284893,174,1.41653491335457,0.158406749889897,"K09001","Late",0.553477795246773,0.0831002729122532,0.102435999766489
"2038","DayGroupLate2094",0.0533827875602927,0.0375887235869437,109,1.42018090709616,0.158409031119718,"K06077","Late",0.553477795246773,0.0428367758239638,0.043968889225075
"2039","DayGroupEarly759",0.0598542522158149,0.0422608511002009,176,1.41630494080443,0.158453658566307,"K01840","Early",0.68196741509883,0.282865353183129,0.282396111315465
"2040","DayGroupLate2103",0.0667627656449565,0.0471036227615489,149,1.41735946687004,0.158465548426666,"K06141","Late",0.553477795246773,0.0845398047421524,0.0971934529423854
"2041","DayGroupEarly391",0.0803848321272653,0.056770800005356,179,1.41595383753059,0.158526711962883,"K00995","Early",0.68196741509883,0.657885107328921,0.644761249070968
"2042","DayGroupLate69",0.047649285780718,0.0335655336422295,109,1.41958969842712,0.158580790139501,"K00137","Late",0.553477795246773,0.0407971563182063,0.0460467623943309
"2043","DayGroupLate2749",-0.0514414596020845,0.0363190936001521,157,-1.41637509372946,0.158646729740834,"K08961","Late",0.553477795246773,0.256436681310696,0.2474638684436
"2044","DayGroupLate2449",0.020135503175362,0.0142249455500924,175,1.41550652018005,0.158697207500204,"K07306","Late",0.553477795246773,0.0596924507963351,0.0668266140804814
"2045","DayGroupEarly3330",-0.0682601127140342,0.0481808714436211,138,-1.41674715854629,0.158810358053626,"K13829","Early",0.68196741509883,0.110288741304383,0.124589197760715
"2046","DayGroupLate3705",0.0371173273547612,0.0262079949202272,140,1.41625971264647,0.158920580989564,"K19227","Late",0.553477795246773,0.0900978923895884,0.106825003674744
"2047","DayGroupEarly952",0.0265912860445376,0.0187862713930331,153,1.41546374414664,0.158964864788433,"K02171","Early",0.68196741509883,0.0496934236360822,0.0564775590136725
"2048","DayGroupLate1261",0.0310418722910426,0.0219474809895653,179,1.41437061983565,0.158990154199273,"K02843","Late",0.553477795246773,0.0787153671863867,0.0745382547919073
"2049","DayGroupLate3025",0.0439665029037125,0.0310221625593954,119,1.41726105714048,0.159019508685113,"K10550","Late",0.553477795246773,0.040649593181057,0.0490038582164978
"2050","DayGroupEarly3859",0.0712137929723846,0.0501158049776019,83,1.42098471738032,0.159067379479967,"K21681","Early",0.68196741509883,0.119867502080045,0.138247006042538
"2051","DayGroupEarly3266",-0.00610104580080384,0.00430643376185509,118,-1.41672811848282,0.159197095379355,"K13016","Early",0.68196741509883,0.0196079109113519,0.0182018779341658
"2052","DayGroupEarly2411",0.0602178280024369,0.0425203708062369,123,1.4162112620524,0.159241122307341,"K07229","Early",0.68196741509883,0.0528076853677884,0.0561428750874178
"2053","DayGroupLate3862",-0.0182783971865151,0.0129330557591775,153,-1.41330846529015,0.159596298996915,"K21739","Late",0.55499507329907,0.056369119963382,0.0499642065935999
"2054","DayGroupEarly1690",-0.0968630755919464,0.0686119625616356,179,-1.41175200323023,0.159758948411292,"K03719","Early",0.68344218972909,0.348212113409815,0.354959012918413
"2055","DayGroupLate3208",0.06316798753577,0.0446573702077297,109,1.41450307624331,0.160064474875315,"K12291","Late",0.555936860186759,0.0380173205858177,0.0449628573664879
"2056","DayGroupEarly884",0.118092308709501,0.0837506649697832,179,1.4100462217477,0.160261268012246,"K02039","Early",0.684218196795166,0.839822944117573,0.842338972672851
"2057","DayGroupEarly214",0.121664100551787,0.0862892460577917,179,1.40995669924272,0.160287663868512,"K00610","Early",0.684218196795166,0.868865778104538,0.851935727582458
"2058","DayGroupLate1807",0.0372011320890526,0.026380406763493,163,1.41018038207561,0.160391802352164,"K03931","Late",0.555936860186759,0.229012706407542,0.232295711178892
"2059","DayGroupEarly1318",0.161184080426358,0.114459033584863,179,1.40822506863865,0.160798890197729,"K02967","Early",0.684976045017127,1.53132675490234,1.58075526166733
"2060","DayGroupLate2077",-0.0787950529601353,0.0559594116051699,179,-1.40807507977542,0.160843229549187,"K06001","Late",0.555936860186759,0.711652407522429,0.698133504500565
"2061","DayGroupLate2176",0.0396483021761376,0.0281537127796067,159,1.40827969960883,0.161000587302928,"K06298","Late",0.555936860186759,0.0677575149532094,0.0806216961688354
"2062","DayGroupEarly316",0.103820633760314,0.073769177271837,179,1.40737144698982,0.161051360160273,"K00854","Early",0.684976045017127,0.7658836864085,0.776500048565796
"2063","DayGroupLate2151",0.101602327490366,0.0721194378964734,140,1.40880642520003,0.161109531438388,"K06202","Late",0.555936860186759,0.166443121019542,0.205910456471307
"2064","DayGroupEarly2913",0.0278867746622086,0.0197517265243137,98,1.4118651667175,0.161157028278184,"K09907","Early",0.684976045017127,0.0295177738831575,0.0300121316190795
"2065","DayGroupEarly1994",0.0563529577405925,0.0398998718050681,91,1.41235936836856,0.16125494757278,"K05710","Early",0.684976045017127,0.0647196645052837,0.0656088667527354
"2066","DayGroupLate2343",0.00583170141009738,0.00414031290843239,135,1.4085170708282,0.161276937285912,"K07069","Late",0.555936860186759,0.0119724029984177,0.0145491520705304
"2067","DayGroupEarly2815",0.0744897147064292,0.0528988609664542,138,1.40815347146448,0.161334459333983,"K09474","Early",0.684976045017127,0.305980687798663,0.315714956230194
"2068","DayGroupLate31",-0.0745512532241222,0.0530085034540558,179,-1.40640177266536,0.161338520445471,"K00058","Late",0.555936860186759,0.830365143473078,0.862622437315652
"2069","DayGroupLate117",-0.0171010767079333,0.0121600068767325,179,-1.40633774974711,0.161357493967674,"K00259","Late",0.555936860186759,0.0800524892480971,0.0695954104874174
"2070","DayGroupLate453",0.0358631431110416,0.0254564703996841,123,1.40880265598355,0.161416477299241,"K01169","Late",0.555936860186759,0.0457419389103762,0.0485513573123063
"2071","DayGroupLate1093",0.0773530108815242,0.0547982693271533,84,1.41159587394478,0.161762495548172,"K02450","Late",0.555936860186759,0.0549568246658991,0.0661262595368467
"2072","DayGroupLate1388",0.0983705242065421,0.0700378226045329,179,1.40453430087325,0.161892653698574,"K03210","Late",0.555936860186759,0.889927280645498,0.889331098437813
"2073","DayGroupLate3438",0.0534821258935686,0.0380513669717004,152,1.40552443052425,0.161906072062429,"K15587","Late",0.555936860186759,0.0971148058223209,0.107515794404202
"2074","DayGroupLate984",0.0369530841055959,0.0263367172074916,179,1.40310137419422,0.162318826138991,"K02244","Late",0.555936860186759,0.130755352239306,0.142834460422807
"2075","DayGroupLate2073",-0.0197208279437383,0.0140526523302038,165,-1.40335272518994,0.162390779663925,"K05988","Late",0.555936860186759,0.0778451584736532,0.0840204159466586
"2076","DayGroupLate2618",0.00605785289953014,0.00430940547449012,117,1.40572822292776,0.162454866135449,"K07755","Late",0.555936860186759,0.0206445423235186,0.0235243726087383
"2077","DayGroupEarly1330",0.166026350049525,0.118375342935213,179,1.40254166055841,0.162485524453365,"K03043","Early",0.688322300804447,1.5240358822824,1.57943075782433
"2078","DayGroupLate2899",0.0976944192571853,0.0695995242682406,148,1.40366504346589,0.162513371377904,"K09892","Late",0.555936860186759,0.281398122987561,0.328107647824633
"2079","DayGroupEarly3524",0.0657426410417475,0.0469027157531699,179,1.40168090452852,0.162742135698017,"K16509","Early",0.688322300804447,0.0732950897467285,0.0788778271742137
"2080","DayGroupEarly181",0.0798918854734863,0.057001124805924,179,1.40158436777345,0.162770934747287,"K00432","Early",0.688322300804447,0.161362270492484,0.165889134298958
"2081","DayGroupEarly1305",0.175880571707308,0.125502117111369,179,1.40141517733309,0.162821417347651,"K02939","Early",0.688322300804447,2.01189918528634,2.01489023194852
"2082","DayGroupLate3537",0.13069174369536,0.093272257576922,179,1.40118559462955,0.162889938674987,"K16787","Late",0.555936860186759,1.17908551971362,1.24594644386633
"2083","DayGroupLate1139",0.0442410654705868,0.0315543435955994,155,1.40205944505075,0.162896970189467,"K02526","Late",0.555936860186759,0.0457281055319051,0.04867794512691
"2084","DayGroupEarly2946",0.03954349676707,0.0282015536619435,145,1.4021744064559,0.163000374865152,"K09969","Early",0.688340275421971,0.0580444375153092,0.0610490470551484
"2085","DayGroupLate2614",0.00739766769263815,0.00527298529985853,130,1.40293728731552,0.163019354306801,"K07741","Late",0.555936860186759,0.0129464725700757,0.0140911200779764
"2086","DayGroupLate2182",-0.0555749844409165,0.0396924476954555,179,-1.4001400182554,0.163202279134643,"K06334","Late",0.555936860186759,0.486790931770316,0.480991837254535
"2087","DayGroupLate1623",0.0450922955913713,0.032191093202553,155,1.40076931552592,0.163281871196648,"K03635","Late",0.555936860186759,0.0469467035004497,0.0556817491873691
"2088","DayGroupLate720",0.0828810230380492,0.0592074215630413,179,1.3998417909451,0.163291450687152,"K01772","Late",0.555936860186759,0.174932547651344,0.187872458605148
"2089","DayGroupLate1374",0.0406387899225669,0.0290221251578946,160,1.40026926703237,0.163368883230536,"K03179","Late",0.555936860186759,0.107290347464117,0.124457362537402
"2090","DayGroupLate654",-0.0758658361671033,0.0542070303573838,179,-1.3995571361671,0.163376598527012,"K01662","Late",0.555936860186759,0.822827405157032,0.831846863780042
"2091","DayGroupLate175",0.0262712969143713,0.0187691034719174,157,1.39970973859667,0.163573089837927,"K00395","Late",0.555936860186759,0.10750412861016,0.10808358533637
"2092","DayGroupEarly2096",0.072852192495425,0.0521287986403391,163,1.39754213401437,0.164149838285683,"K06079","Early",0.692452208614124,0.262159090144116,0.26690286120793
"2093","DayGroupLate517",0.0774662568749626,0.0555116606131434,179,1.39549521702871,0.164595306959934,"K01304","Late",0.555936860186759,0.204631675300529,0.242529969833628
"2094","DayGroupLate2495",0.128821759621505,0.0923142922057446,179,1.39546928805341,0.164603108614705,"K07447","Late",0.555936860186759,1.44848574412788,1.45558958669751
"2095","DayGroupEarly510",-0.12260456494138,0.0878413464988879,169,-1.3957500633592,0.164620794963647,"K01278","Early",0.692898217260819,0.761753034966681,0.769985191725272
"2096","DayGroupEarly849",0.0490690876075423,0.0351621328043279,169,1.39550942147351,0.16469317914622,"K02002","Early",0.692898217260819,0.218269960527087,0.223330208636868
"2097","DayGroupLate3542",0.0683660076782141,0.0490033168946094,179,1.3951302077214,0.164705158846858,"K16898","Late",0.555936860186759,0.38951252285964,0.404942048445159
"2098","DayGroupEarly3373",0.00912412835158752,0.00653861005100848,158,1.39542322915866,0.164846379855685,"K14205","Early",0.692898217260819,0.0129472745817194,0.0146258328274398
"2099","DayGroupEarly3319",0.0390837461344304,0.0279712231607368,113,1.3972841269699,0.16506575086624,"K13683","Early",0.692898217260819,0.0377313149305429,0.0429089178002376
"2100","DayGroupLate2831",-0.0838068066787937,0.0601235650744084,179,-1.39390946919191,0.165072952367465,"K09702","Late",0.555936860186759,0.491118435511113,0.476211419017818
"2101","DayGroupEarly606",0.10754570775761,0.0771653792431647,179,1.39370413017359,0.165134879697439,"K01588","Early",0.692898217260819,0.86833303626772,0.895613988438013
"2102","DayGroupLate3603",0.0402243081576931,0.028743710933781,86,1.3994124923661,0.165286009622121,"K18206","Late",0.555936860186759,0.0740405167561394,0.089590669998078
"2103","DayGroupEarly1544",0.172534580790744,0.123874087199954,179,1.39282221722645,0.165401052634868,"K03551","Early",0.693276752533381,2.4800842471926,2.54260881111225
"2104","DayGroupLate3535",0.154950442625301,0.111249435518836,179,1.39282003457056,0.1654017117928,"K16785","Late",0.555936860186759,1.69189364523273,1.76461829327535
"2105","DayGroupLate3203",0.0546281438372171,0.0391745303532834,138,1.39448114232819,0.16541320279102,"K12266","Late",0.555936860186759,0.0681103805021077,0.0778666949669318
"2106","DayGroupLate1553",0.0837725013712692,0.0601529842069398,179,1.39265744627187,0.165450818755271,"K03561","Late",0.555936860186759,0.720901679593351,0.747509313525174
"2107","DayGroupLate2626",0.0229637688400521,0.0164592110390171,123,1.39519256333828,0.165471838269115,"K07781","Late",0.555936860186759,0.0187717186878549,0.0225339869963746
"2108","DayGroupLate1582",0.0687931317536874,0.0494005940920446,179,1.39255677017791,0.165481231760999,"K03590","Late",0.555936860186759,0.441956807425696,0.4556028340967
"2109","DayGroupLate2047",0.0192125685492193,0.0137452029203931,87,1.39776536297726,0.165737441806529,"K05873","Late",0.555936860186759,0.0106002238156123,0.0142466713633713
"2110","DayGroupLate2878",-0.0557130696793419,0.0400401426510094,179,-1.39143034941054,0.165821798887953,"K09807","Late",0.555936860186759,0.776410258574884,0.762540898523088
"2111","DayGroupLate1061",-0.0388626247105063,0.0279359241420889,179,-1.39113438713685,0.165911369598015,"K02413","Late",0.555936860186759,0.208457981565826,0.206496071016356
"2112","DayGroupLate3511",0.0461547398467547,0.0331429062460844,140,1.39259784594803,0.165949183613769,"K16263","Late",0.555936860186759,0.0513082503347656,0.0620606354495817
"2113","DayGroupLate592",-0.0299633223170179,0.0215452118131085,177,-1.39071839148909,0.166056810915957,"K01560","Late",0.555936860186759,0.223167471496273,0.216050146076636
"2114","DayGroupEarly252",0.0310862932719737,0.0223227554536681,129,1.39258315741956,0.166141518781693,"K00697","Early",0.694940218064993,0.0751185676098991,0.0885088205846228
"2115","DayGroupEarly2647",0.0568172484931749,0.0408655978069723,179,1.39034423921925,0.166150681577975,"K07814","Early",0.694940218064993,0.231126932531461,0.199332675213311
"2116","DayGroupLate759",0.0448413735339716,0.0322629734102874,176,1.3898710749231,0.166323494951555,"K01840","Late",0.555936860186759,0.282865353183129,0.282396111315465
"2117","DayGroupEarly1015",0.0955895375307492,0.0687946462134438,179,1.3894909384979,0.166409414541526,"K02343","Early",0.695284298296512,0.931091057371294,0.946616363974031
"2118","DayGroupLate2214",-0.0859267061491294,0.061854425467184,179,-1.38917636854806,0.16650487367067,"K06412","Late",0.555936860186759,0.706923511491243,0.659783694906077
"2119","DayGroupLate1096",0.0369510008630353,0.0264892749262644,85,1.39494195163485,0.166667856848885,"K02454","Late",0.555936860186759,0.0375914822124478,0.0433399744804263
"2120","DayGroupLate1165",0.0224175525207025,0.0161375804154609,164,1.38915202549355,0.166669868132064,"K02567","Late",0.555936860186759,0.0629409767091029,0.0674262615479111
"2121","DayGroupLate1474",0.0620178098121676,0.0446105274325941,134,1.39020570662106,0.166771314475063,"K03435","Late",0.555936860186759,0.0614760235760489,0.0685201137720032
"2122","DayGroupEarly1403",0.122838176178943,0.0884814752688892,179,1.38829258673237,0.166773287509887,"K03282","Early",0.69606647541203,0.814350346471919,0.817996275245637
"2123","DayGroupLate2864",0.0309569341257275,0.0222396829248082,99,1.39196832213805,0.167051255137473,"K09786","Late",0.555936860186759,0.03603289696335,0.0370723325256614
"2124","DayGroupLate140",-0.0319208821145439,0.0230102135087201,179,-1.38724841046985,0.167090837335198,"K00334","Late",0.555936860186759,0.164696664796011,0.171707938815296
"2125","DayGroupLate3910",-0.045965933237603,0.0331291056373109,165,-1.38747884536415,0.167166858206618,"K22293","Late",0.555936860186759,0.177152915272938,0.177057541729281
"2126","DayGroupEarly1728",0.0258595120044031,0.0185933143207205,106,1.3907962592546,0.167200021063982,"K03765","Early",0.697109082531309,0.0269367366213278,0.0271860731168948
"2127","DayGroupLate1110",0.0308652199685335,0.0222540227875217,176,1.38695013765513,0.167210987285614,"K02472","Late",0.555936860186759,0.101233864522383,0.105965005773685
"2128","DayGroupLate952",-0.0200031839657015,0.0144155831968753,153,-1.38760837439011,0.167273978957329,"K02171","Late",0.555936860186759,0.0496934236360822,0.0564775590136725
"2129","DayGroupLate3682",-0.0153714904717625,0.0110695405853465,128,-1.38862948766914,0.167357106309377,"K19123","Late",0.555936860186759,0.0425919638330646,0.0477658895927359
"2130","DayGroupLate190",0.123708896515955,0.0892566499754508,179,1.38599080908795,0.167473900937372,"K00554","Late",0.555936860186759,1.49797900634575,1.51243006414131
"2131","DayGroupLate3196",0.059950363401734,0.0431720282110729,120,1.38863903054612,0.16751465774585,"K12152","Late",0.555936860186759,0.0644129928997403,0.0706815738496942
"2132","DayGroupLate377",0.0511900977176934,0.0369318752272414,169,1.38606819726107,0.167552186195076,"K00970","Late",0.555936860186759,0.197766558864109,0.147696646648503
"2133","DayGroupLate2689",0.0253284608965426,0.0182739652569716,163,1.38604077113913,0.167627662411642,"K08298","Late",0.555936860186759,0.110391303344743,0.11535554961014
"2134","DayGroupEarly1044",0.0587361587552879,0.0424016792410412,179,1.38523190134499,0.167705384794303,"K02396","Early",0.697982547857804,0.233798230687663,0.218829216179199
"2135","DayGroupEarly1165",0.0293968236401075,0.0212232365808188,164,1.38512443793214,0.167895607404783,"K02567","Early",0.697982547857804,0.0629409767091029,0.0674262615479111
"2136","DayGroupLate150",0.0229887467215234,0.0166036354225653,175,1.38456103958295,0.167949552754071,"K00344","Late",0.556535944365888,0.067022938312969,0.0741374476276194
"2137","DayGroupEarly3651",-0.00368526564695077,0.00265822235730914,124,-1.38636470226715,0.168123269045978,"K18887","Early",0.697982547857804,0.0179603841763236,0.0177579542323164
"2138","DayGroupEarly438",0.0581115652490746,0.0418806242612163,108,1.38755250844933,0.168129726049312,"K01138","Early",0.697982547857804,0.0633728876877022,0.0642347664879965
"2139","DayGroupEarly924",0.0502531093350242,0.0363170613290801,161,1.38373281030823,0.168355699114748,"K02086","Early",0.697982547857804,0.0617328904033866,0.0781101618662741
"2140","DayGroupLate2784",0.0591618635643089,0.0427409203148179,146,1.38419723133098,0.168410227668938,"K09021","Late",0.5569033412217,0.113719246844976,0.140448365478891
"2141","DayGroupLate3217",-0.0255413277395922,0.0184286627306996,115,-1.38595665419845,0.168441797982526,"K12343","Late",0.5569033412217,0.0895545711764547,0.103063982711531
"2142","DayGroupEarly362",0.160867044073208,0.116350425252373,179,1.38260813163575,0.168507560584588,"K00942","Early",0.697982547857804,1.31020581322601,1.37121942916757
"2143","DayGroupEarly1986",0.0222640128048883,0.0161048165419243,164,1.38244436047627,0.168715028450003,"K05593","Early",0.697982547857804,0.031497049512701,0.0389950186312477
"2144","DayGroupLate1551",0.0934251662032833,0.0676458607754203,179,1.38109213383282,0.168972374575823,"K03559","Late",0.5569033412217,0.673272518827162,0.705884393647522
"2145","DayGroupEarly635",0.0680963569827991,0.0493086400832132,179,1.38102281603954,0.168993650992358,"K01633","Early",0.697982547857804,0.453964887721086,0.479188537697369
"2146","DayGroupEarly584",0.0784401381803472,0.0567999550885262,179,1.38098944018694,0.169003896105671,"K01531","Early",0.697982547857804,0.22014118435133,0.211769726572734
"2147","DayGroupLate3498",-0.0200730024610092,0.0145257248979208,149,-1.38189333765246,0.169072765119652,"K16147","Late",0.5569033412217,0.0567043304833952,0.0611595624912603
"2148","DayGroupLate3477",0.0629200139335544,0.045575271704648,179,1.38057353429091,0.169131602758566,"K15977","Late",0.5569033412217,0.586042119504573,0.543809190275403
"2149","DayGroupLate505",-0.0427233094247743,0.0309461230244474,179,-1.38057065794713,0.16913248621301,"K01267","Late",0.5569033412217,0.25029239776739,0.228932578241223
"2150","DayGroupLate2224",0.0818504289390699,0.0593003861127986,178,1.38026806070668,0.169235103814591,"K06726","Late",0.5569033412217,0.182074318188915,0.205322437509334
"2151","DayGroupLate969",-0.068264324477041,0.0494857546555343,179,-1.37947425379733,0.169469495520491,"K02217","Late",0.5569033412217,0.855914076390502,0.852797718311516
"2152","DayGroupLate733",0.0572052331846779,0.0414758901036601,179,1.37924063936195,0.16954136878293,"K01791","Late",0.5569033412217,0.271219124933198,0.27706685055622
"2153","DayGroupEarly1670",0.0636407668939093,0.0461421695866674,179,1.37923221781704,0.169543960165791,"K03696","Early",0.699006568476174,0.308396766929919,0.29831372227641
"2154","DayGroupEarly830",0.011496132323131,0.00833262662764874,161,1.37965287979967,0.169606669914524,"K01958","Early",0.699006568476174,0.0344444183385243,0.0345656153403442
"2155","DayGroupLate556",-0.075481145601626,0.0547357778958035,179,-1.37900927881785,0.16961257133257,"K01468","Late",0.5569033412217,0.648576442277198,0.633474144998621
"2156","DayGroupLate2206",-0.0466165629492135,0.0338224408827672,179,-1.37827317403828,0.169839262255051,"K06404","Late",0.5569033412217,0.301107369603913,0.283260692271902
"2157","DayGroupEarly545",0.126734299250274,0.0919739723651434,179,1.37793656173868,0.169943001705605,"K01443","Early",0.699439975844969,0.793308570274098,0.7444058331585
"2158","DayGroupEarly65",0.0316250252210546,0.0229596776959661,179,1.37741590451903,0.170103555689169,"K00131","Early",0.699439975844969,0.0572836215790557,0.0570090912280752
"2159","DayGroupLate2306",0.0546699893135206,0.0396780045675134,155,1.37784119714231,0.170238308142752,"K07000","Late",0.5569033412217,0.111159007262795,0.133935145443439
"2160","DayGroupEarly1663",0.182357017553778,0.132434557250105,179,1.37695946843688,0.170244400212011,"K03686","Early",0.699439975844969,1.63494968147178,1.62348746186648
"2161","DayGroupLate1284",0.160511985162917,0.116650503571015,179,1.37600764890998,0.170538390893901,"K02890","Late",0.5569033412217,2.55248535583135,2.59038917817426
"2162","DayGroupLate3793",-0.076048322895103,0.0552674840425287,177,-1.37600479219541,0.170558671651519,"K20490","Late",0.5569033412217,1.02526715744178,0.961872987768366
"2163","DayGroupEarly1016",0.0546862348464423,0.0396584991947106,111,1.37892850099925,0.170689161938109,"K02344","Early",0.700536768787655,0.069950577775296,0.0697179471619649
"2164","DayGroupLate2120",0.051708936544796,0.0375766656948424,154,1.37609166722564,0.170791059427167,"K06164","Late",0.5569033412217,0.0803519020425598,0.0891222768966207
"2165","DayGroupLate2748",0.0173438385605865,0.012592888797744,130,1.37727243042864,0.170794804510909,"K08884","Late",0.5569033412217,0.045997141758051,0.0456278729660139
"2166","DayGroupLate3276",0.0354984171747326,0.0257548650042415,113,1.37831889892983,0.170827755195419,"K13243","Late",0.5569033412217,0.0236129603056761,0.0275004764641759
"2167","DayGroupLate2444",0.0347029655171293,0.0251920649104386,121,1.37753557084357,0.17088937414972,"K07290","Late",0.5569033412217,0.0270412562060639,0.0305336998736305
"2168","DayGroupLate1923",0.0611519949728037,0.0444487937623652,146,1.37578525302032,0.170995018675307,"K04764","Late",0.5569033412217,0.129307440023549,0.154847002411289
"2169","DayGroupEarly3348",-0.0324163016391773,0.0235944491289493,179,-1.37389525231187,0.171192221639365,"K13940","Early",0.701424351552727,0.171474953991205,0.168057955820952
"2170","DayGroupLate798",0.0413315120819254,0.0300811225046295,173,1.37400165421235,0.171218743314674,"K01910","Late",0.5569033412217,0.0603722017735822,0.072278348919518
"2171","DayGroupLate1712",0.0553952798336579,0.0402938671467791,144,1.37478191487227,0.17133451511306,"K03747","Late",0.5569033412217,0.128940418126547,0.150584557407835
"2172","DayGroupEarly3669",0.0632592860075228,0.0459750115371453,118,1.37594932317554,0.171443227485814,"K19000","Early",0.701424351552727,0.0885823458174853,0.092150400607199
"2173","DayGroupLate1622",0.04476834207354,0.0325756472413604,145,1.37428864396281,0.171472516718438,"K03634","Late",0.5569033412217,0.112062872141029,0.138404714617615
